Teff,feh,logg,u_g,g_r,r_i,i_z,sigma_phot
5289.883,-0.6800874,4.637972,1.4560200000000023,0.5405099999999976,0.1936700000000009,0.047630000000001615,0.03976481383587453
5753.247,-0.6666118,3.837064,1.1495299999999986,0.37864000000000075,0.13897000000000048,0.017689999999999984,0.0068921604665287215
6058.056,-1.369544,3.860831,0.9004700000000021,0.27768000000000015,0.11504000000000048,0.009989999999998389,0.04333979696550158
4467.846,-0.91793,1.035064,2.6478399999999986,0.9736700000000003,0.3791600000000006,0.22996999999999979,0.01513267626881345
5478.81,-0.6178983,4.060003,1.415460000000003,0.5135299999999994,0.18780999999999892,0.0067200000000013915,0.04201308701501926
4828.907,-1.625083,1.635689,1.7110099999999981,0.7273400000000017,0.29659999999999975,0.164299999999999,0.005364943622176565
6162.298,-0.8729221,4.002068,1.053250000000002,0.29458999999999946,0.10610999999999926,0.009380000000000166,0.005665703345366769
5098.577,-0.4460239,4.354239,1.7386100000000013,0.6753900000000002,0.22157999999999767,0.11026000000000025,0.010347452369972455
5333.984,-0.5402016,4.341997,1.4824699999999993,0.5449200000000012,0.1807799999999986,0.10041999999999973,0.013862363232706615
5502.847,0.09226827,4.174887,1.6443799999999982,0.5477100000000021,0.14900999999999875,0.04201000000000121,0.009020494850247474
5217.317,-0.2952147,4.396391,1.7277400000000007,0.6170700000000018,0.1846799999999984,0.08846000000000132,0.007159507460199619
5388.902,-2.402673,2.977717,0.887360000000001,0.43785000000000096,0.23404999999999987,0.09058999999999884,0.03601374469618009
5216.536,-0.9766342,4.284934,1.3391300000000008,0.5512899999999981,0.194939999999999,0.12321999999999989,0.04416438668859922
5187.903,-0.1258903,4.412537,1.828669999999999,0.6671200000000006,0.19765999999999906,0.07528999999999897,0.01335529909204721
6220.155,-1.130562,3.819649,0.9351500000000001,0.27199999999999847,0.0910100000000007,0.017089999999999606,0.005919445072531546
5044.701,-1.567672,2.000187,1.452969999999997,0.603270000000002,0.24441000000000024,0.13983999999999952,0.006266762978655999
4504.591,-0.2857432,4.174192,2.5292600000000007,1.0723999999999982,0.3554600000000008,0.18997000000000064,0.02343839954730472
5882.333,-0.7522808,4.375401,0.9512399999999985,0.5096000000000025,0.11149999999999949,0.1881699999999995,0.05145478086793238
7486.336,-1.945645,4.188965,1.0106000000000002,0.02997999999999834,-0.08329999999999771,-0.029279999999999973,0.023853808365753897
6215.67,-1.431009,3.632077,0.8856900000000003,0.27271999999999963,0.10651999999999973,0.010010000000001185,0.020098822753429207
6552.011,-0.9163207,3.234587,1.061519999999998,0.1819700000000033,0.026839999999999975,0.004229999999999734,0.013419014538295857
6740.453,-0.6586218,3.817519,1.061519999999998,0.1819700000000033,0.026839999999999975,0.004229999999999734,0.013419014538295857
6911.237,-0.6417866,3.531559,1.109210000000001,0.16080000000000183,0.007449999999998624,-0.023450000000000415,0.01258045978327026
6359.143,-0.3271888,4.057342,1.0506600000000006,0.2633100000000006,0.06639000000000017,0.004109999999998948,0.004293055240402737
5965.187,-0.4711313,3.822888,1.0636100000000006,0.35320999999999714,0.11957000000000306,-0.01256000000000057,0.013487838902418697
6653.592,-2.003996,3.913918,0.9007700000000014,0.19076000000000093,0.07651999999999859,0.03177000000000163,0.030651223835104855
6089.378,-0.5569103,4.044066,1.0643199999999986,0.3205200000000019,0.11166000000000054,-0.02202000000000126,0.01545603537066308
5085.063,-0.8310565,3.868739,1.433519999999998,0.5965500000000006,0.2112000000000016,0.07530999999999821,0.03448311590876331
5564.886,-0.5067956,4.233807,1.17868,0.4908500000000018,0.18297999999999703,0.0922300000000007,0.02425282182354571
5472.094,-0.4930922,4.356557,1.37913,0.5108899999999998,0.17338000000000164,0.05105000000000004,0.014605489619901565
6349.331,-0.9596468,3.607021,0.8585600000000007,0.25019999999999953,0.06718000000000046,0.025140000000000384,0.024593142843279812
5829.969,-0.542668,3.81388,1.163050000000002,0.37428999999999846,0.13670000000000115,0.02979999999999805,0.008317508984964488
6164.559,-1.09757,3.353311,0.9962300000000006,0.2883400000000016,0.12249999999999872,-0.007120000000000459,0.02127181324181362
6266.505,-1.901102,3.888855,0.9087999999999994,0.25046999999999997,0.09990000000000165,0.008119999999998129,0.014808709490181931
5729.347,-1.199176,4.223008,1.0071800000000017,0.42220999999999975,0.14864999999999995,0.03178000000000125,0.02239610211484181
6255.839,-0.350064,4.071277,1.0926799999999997,0.30471999999999966,0.07330999999999932,-0.0089699999999997,0.005192753765742238
5801.487,-1.894884,3.600488,0.9860399999999991,0.3838499999999989,0.14671000000000234,0.0875099999999982,0.01591070191939589
6020.365,-1.047217,3.989274,1.0411500000000018,0.31319999999999837,0.14942000000000277,0.017139999999997713,0.016651114013410066
6260.187,-0.5121955,3.852279,1.0795499999999976,0.2822300000000002,0.0850300000000015,0.0278199999999984,0.0049313678695194095
6262.125,-0.5283531,3.982459,1.0795499999999976,0.2822300000000002,0.0850300000000015,0.0278199999999984,0.0049313678695194095
6031.304,-0.658744,4.179252,1.1107399999999998,0.3346100000000014,0.12847000000000008,0.0077099999999994395,0.015712007672550998
