Teff,feh,logg,u_g,g_r,r_i,i_z,sigma_phot
6032.014,-0.9428434,4.069249,1.098279999999999,0.400540000000003,0.1375499999999974,0.08216000000000179,0.010946114101771664
6065.483,-0.9368975,4.14208,1.098279999999999,0.400540000000003,0.1375499999999974,0.08216000000000179,0.010946114101771664
5973.44,-0.6769819,4.201272,1.14799,0.42191000000000045,0.14443999999999946,0.09058999999999884,0.007706489985736178
5702.125,-0.2608031,4.101164,1.526530000000001,0.6144199999999991,0.2443300000000015,0.09276999999999802,0.018882608041776022
4235.098,-0.7329041,3.68423,2.6511599999999973,1.3567,0.5940700000000021,0.3378699999999988,0.09865001038600985
5885.594,-0.8213086,4.247329,1.216820000000002,0.528459999999999,0.18270000000000053,0.08345999999999876,0.021499477178985666
5950.094,-0.7805491,4.224,1.1827199999999998,0.4478599999999986,0.18418000000000134,0.08378999999999692,0.01924696022692765
5372.057,-0.5599346,4.393006,1.5154099999999993,0.6338800000000013,0.2543900000000008,0.13892999999999844,0.013832307749158172
4371.448,-0.4075664,3.846766,2.439219999999999,1.189070000000001,0.49717000000000056,0.27590999999999966,0.05921228916513541
4508.119,-0.1358948,4.07871,2.5671999999999997,1.1251800000000003,0.4170899999999982,0.24639000000000166,0.026072040433689846
4461.676,-0.8577825,4.72578,2.6107799999999983,1.1831700000000005,0.4673400000000001,0.25253999999999976,0.024705221576972615
5441.914,-0.8564814,4.137528,1.3305800000000012,0.6113600000000012,0.25671999999999784,0.13316000000000017,0.018107001100136542
6126.446,-0.9056811,3.862512,1.1263600000000018,0.4207000000000001,0.15744999999999898,0.06282000000000032,0.006950518820444593
5859.946,-0.3233289,3.855069,1.2992000000000026,0.5071299999999983,0.19075999999999915,0.0634800000000002,0.006751124049781858
6306.219,-0.6355938,3.792982,1.1344400000000014,0.38369999999999926,0.1368899999999993,0.051759999999999806,0.0071466819414613665
4736.776,-0.1319125,4.599288,2.1567299999999996,0.9992799999999988,0.3612300000000026,0.2864199999999997,0.037299311857608895
4353.951,-0.1345446,4.14882,2.710669999999997,1.2691300000000005,0.48196000000000083,0.2674899999999987,0.04282614503239814
5847.373,-0.4589124,3.970176,1.3119000000000014,0.4955999999999996,0.18170999999999893,0.06890000000000285,0.008578780379842856
6089.006,-0.507688,3.970287,1.1487099999999977,0.42416000000000054,0.1845700000000008,0.06596000000000046,0.009793736218420578
5561.248,-0.81021,4.262565,1.2898800000000001,0.573830000000001,0.24148999999999887,0.13797999999999888,0.011294889013089063
4224.498,-1.340332,4.463189,2.2879199999999997,1.255279999999999,0.5122200000000028,0.2980799999999988,0.04812586050833996
5433.847,-0.3976297,4.405169,1.6738600000000012,0.6405600000000007,0.2259299999999982,0.1530699999999996,0.014682815199279334
4425.603,0.02240003,3.892101,2.685010000000002,1.2612799999999993,0.4632100000000001,0.2733799999999995,0.017377418776802322
5772.701,-0.3663043,4.223209,1.3693100000000005,0.5406200000000005,0.21152000000000015,0.12105999999999995,0.00675006910492552
5070.051,-0.4799224,4.429458,1.7604900000000008,0.8037300000000016,0.30202999999999847,0.1733399999999996,0.012224861167283548
4413.542,-0.4737699,4.130405,2.58681,1.2650599999999983,0.47146000000000043,0.29735000000000156,0.07121216469477823
4340.9,-0.2084563,3.968949,2.58681,1.2650599999999983,0.47146000000000043,0.29735000000000156,0.07121216469477823
4402.437,-0.2361153,4.04275,2.7623299999999986,1.2960999999999991,0.5185400000000016,0.33273999999999937,0.029783112783660574
5566.128,-0.6481767,4.399025,1.4473500000000001,0.6210200000000015,0.24883999999999773,0.11322000000000187,0.022720775006524113
6245.729,-0.4158742,4.142706,1.1797199999999997,0.4466000000000019,0.16385999999999967,0.07626999999999917,0.007066449419710704
6429.134,-1.051431,3.735747,1.1381300000000003,0.3821899999999978,0.15384000000000242,0.05829999999999913,0.03623681913035587
